rating,date,variation,verified_reviews,feedback,row_id,sentiment,categories,keywords,summary
3,30-Jul-18,Black  Dot,"The sound quality wasn’t great, but it was inexpensive",1,1901,mixed,Sound Quality | Price and Deals,poor sound quality | inexpensive | affordable,Sound quality is poor but device is inexpensive.
5,30-Jul-18,Black  Dot,Works great... bought it for my shop so that it is like an intercom to the house.,1,1902,positive,Smart Home Integration,works great | intercom | shop,Works great as an intercom system between shop and house.
4,30-Jul-18,Black  Dot,It isn’t bad for what it is. Have issues with it actually playing what I want. Getting it use iHeartRadio properly by playing the station I want is a challenge but it’s not bad for the sale price I paid.,1,1903,mixed,Alexa Skills and Features | Price and Deals,plays desired content inconsistently | iHeartRadio challenge | good sale price,Has issues playing desired radio stations despite good sale price.
4,30-Jul-18,Black  Dot,It’s great but sound quality is very low,1,1904,mixed,Sound Quality,great | very low sound quality,Works well overall but has very low sound quality.
4,30-Jul-18,Black  Dot,"As Always, easy to set up",1,1905,positive,Setup and Configuration,easy to set up | straightforward installation,Setup was easy and straightforward.
3,30-Jul-18,Black  Dot,It works OK. This speaker quality is not much better than my iPhone X. I would spend the extra money to get the full-size echo which has great sound quality.,1,1906,negative,Sound Quality | Price and Deals,speaker quality not better than iPhone | not worth premium price | full-size echo better,Sound quality disappoints compared to iPhone; full-size Echo offers better value.
5,30-Jul-18,Black  Dot,"Very intelligent, love the songs ....",1,1907,positive,Alexa Skills and Features,very intelligent | loves songs | great experience,Device is intelligent and delivers excellent music experience.
5,30-Jul-18,Black  Dot,"I love my Echo Dot! The price I paid during Prime Day was comparable to buying a new digital clock with the bells and whistles, but this does so much more. I can play music, set alarms, call friends, play games, set timers...the list goes on and on. Definitely worth the money.",1,1908,positive,Price and Deals | Alexa Skills and Features,great Prime Day price | music playback | versatile features | worth the money,Excellent value at Prime Day price with many useful features and capabilities.
2,30-Jul-18,Black  Dot,Sound is terrible. Cannot pair with echo to play simultaneously. Must upgrade to amazon music if you want to play more than one device at a time.,0,1909,negative,Sound Quality | Smart Home Integration,terrible sound | cannot pair with echo | amazon music requirement,Poor sound quality and limited multi-device pairing without premium subscription.
5,30-Jul-18,Black  Dot,Easy installation and set up. Better sound from the Echo Dot Smart speaker. Very satisified with purchase.,1,1910,positive,Setup and Configuration | Sound Quality,easy installation | better sound quality | satisfied,Simple setup and improved sound quality make for satisfying purchase.
5,30-Jul-18,White  Dot,"I am spoiled by one downstairs...so got this one for upstairs to listen to music , etc. while I walked on the treadmill.",1,1911,positive,Gift Purchase,second device upstairs | music listening | treadmill use,Purchased second Echo Dot for upstairs bedroom music listening while exercising.
3,30-Jul-18,Black  Dot,The commands Alexa requires are too specific. I find Google home to be much more flexible in figuring out what I'm asking for.,1,1912,negative,Voice Recognition,commands too specific | not flexible | Google Home more intuitive,Alexa requires overly specific commands compared to Google Home's flexibility.
5,30-Jul-18,White  Dot,HANDY AS HELL 10/10 RECOMMEND,1,1913,positive,Alexa Skills and Features,very useful | highly recommended | excellent value,Highly practical device that comes highly recommended.
1,30-Jul-18,White  Dot,I am having real difficulty working with the Echo Dot. Alexi is not very smart. 9 out of 10 questions I have asked I get the &#34;I'm not sure&#34; Half the time I am still asking the question and Alexi is saying &#34;I'm not sure&#34;. The music is great and works well for that. All in All so far it's been a very frustrating experience.,0,1914,mixed,Voice Recognition | Sound Quality,difficulty working with device | Alexa not smart | frequent 'not sure' responses | music works well,Frustrating voice recognition but good music functionality.
5,30-Jul-18,Black  Dot,"We are still in the discovery phase, but so far we are enjoying the smart home features we have installed.",1,1915,positive,Smart Home Integration,smart home features | enjoying | discovery phase,Enjoying the smart home features installed so far.
5,30-Jul-18,Black  Dot,Totally gets out sense of humour,1,1916,positive,Alexa Skills and Features,sense of humour | gets jokes,Device understands and responds to humor effectively.
5,30-Jul-18,Black  Dot,We put one in the bedroom. It plays music and tells us the weather. It also is an alarm to wake us up in the morning. It is better than a clock radio. It will play any type of music you want from radio stations or your own favorites. It can even tell jokes. I don't know how I got along without it before now. Amazing.,1,1917,positive,Alexa Skills and Features | Video and Streaming,plays music | tells weather | alarm clock | tells jokes | amazing,"Versatile bedroom device with music, weather, alarm, and joke features."
3,30-Jul-18,Black  Dot,"I like the Echo, but not sure about the Dot. I use it a lot for music and Audio books.The sound quality of this smaller Echo is nowhere near the quality of the full sized model. I haven't decided if I'll keep it or not!",1,1918,mixed,Sound Quality,sound quality inferior | smaller model | full sized better | undecided,Enjoys music and audiobooks but disappointed with Dot's sound quality compared to full Echo.
5,30-Jul-18,Black  Dot,LOVE it. I got this for my boyfriend for his birthday and his kids have a blast asking Alexa all kinds of questions and having her tell silly jokes. We love it.,1,1919,positive,Gift Purchase | Alexa Skills and Features,birthday gift | kids enjoy | silly jokes | love it,Gift recipient and family love using it for questions and jokes.
3,30-Jul-18,Black  Dot,"Got this for my 2nd Echo in the house, I already have the regular Echo. The Echo Dot was easy to set up but the sound is not enjoyable, wishing I would have just gone with another regular Echo solely based on sound.",1,1920,negative,Sound Quality,sound not enjoyable | easy setup | regrets purchase | prefers regular Echo,Setup was easy but poor sound quality makes it inferior to the regular Echo.
1,30-Jul-18,Black  Dot,"I was really happy with my original echo so i thought I'd get an echo dot to use in my bedroom. I was really disappointed in the audio quality so I connected an external speaker via bluetooth. The audio was much better but I started having problems with it loosing connection with the wifi, presumably due to interference from the bluetooth. Then I connected a speaker via the auxiliary jack. when i did that, the auxiliary jack picked up interference from the wifi and I was woken up in the middle of the night by a horrible buzzing sound. im hoping Amazon will take this thing back and give me a good deal on an echo spot which I hope will be a better nightstand device.",0,1921,negative,Sound Quality | Wi-Fi Connectivity | Device Reliability,disappointing audio quality | wifi connection losses | interference issues | buzzing sound | wants refund,Poor audio quality and persistent connectivity and interference issues with external speakers.
